利用日,顧客番号,用途,利用金額
2020-01-07,13361,宿泊施設,28900
2020-01-07,15101,宿泊施設,61009
2020-01-07,15044,宿泊施設,79524
2020-01-07,16206,百貨店,86436
2020-01-07,15072,航空会社,87025
2020-01-07,12296,飲食店,8100
2020-01-07,10068,飲食店,104976
2020-01-07,10068,百貨店,64009
2020-01-07,13076,ETC,19044
2020-01-07,13076,宿泊施設,103041
2020-01-07,17994,百貨店,38416
2020-01-07,16820,航空会社,70225
2020-01-07,17075,ETC,77841
2020-01-07,17075,宿泊施設,13456
2020-01-07,18759,通信販売,80089
2020-01-07,17760,通信販売,24336
2020-01-07,18808,飲食店,78961
2020-01-07,14832,飲食店,8836
2020-01-07,14832,百貨店,13689
2020-01-07,17774,百貨店,12769
2020-01-07,18746,通信販売,4489
2020-01-07,16412,航空会社,106929
2020-01-07,13836,飲食店,46656
2020-01-07,13459,旅行代理店,25921
2020-01-07,13629,宿泊施設,12769
2020-01-07,11570,ETC,2025
2020-01-07,11570,宿泊施設,11449
2020-01-07,15764,飲食店,70225
2020-01-07,10801,百貨店,81225
2020-01-07,14481,ETC,38809
2020-01-07,17016,飲食店,24025
2020-01-07,17360,ETC,3600
2020-01-07,17279,通信販売,57121
2020-01-07,14239,百貨店,72900
2020-01-07,17284,ETC,21609
2020-01-07,11201,通信販売,36100
2020-01-07,15866,ETC,65025
2020-01-07,15866,宿泊施設,13924
2020-01-07,18964,ETC,8649
2020-01-07,11266,航空会社,25600
2020-01-07,15998,ETC,80089
2020-01-07,15998,宿泊施設,86436
2020-01-07,16157,ETC,5476
2020-01-07,12452,飲食店,73984
2020-01-07,11710,航空会社,26896
2020-01-07,16964,ETC,6084
2020-01-07,16964,宿泊施設,50176
2020-01-07,15535,飲食店,1600
2020-01-07,15535,百貨店,63001
2020-01-07,18906,航空会社,36100
2020-01-07,16485,通信販売,48841
2020-01-07,11279,航空会社,4900
2020-01-07,12660,百貨店,107584
2020-01-07,13242,飲食店,32041
2020-01-07,13822,飲食店,6724
2020-01-07,12443,ETC,961
2020-01-07,16891,飲食店,94864
2020-01-07,16891,百貨店,24025
2020-01-07,11990,航空会社,13225
2020-01-07,10582,宿泊施設,14161
2020-01-07,14429,航空会社,9604
2020-01-07,16068,百貨店,16641
2020-01-07,10309,ETC,77841
2020-01-07,10309,宿泊施設,24964
2020-01-07,10629,航空会社,80656
2020-01-07,16031,百貨店,2401
2020-01-07,15629,航空会社,13924
2020-01-07,17136,宿泊施設,2025
2020-01-07,13530,飲食店,23409
2020-01-07,13530,百貨店,52441
2020-01-07,10025,ETC,4624
2020-01-07,17597,宿泊施設,2209
2020-01-07,15042,航空会社,95481
2020-01-07,12161,飲食店,9025
2020-01-07,12161,百貨店,91204
2020-01-07,17439,航空会社,11025
2020-01-07,12942,飲食店,27889
2020-01-07,14892,ETC,1296
2020-01-07,11507,飲食店,6084
2020-01-07,11507,百貨店,36864
2020-01-07,14123,航空会社,3136
2020-01-07,14513,ETC,3136
2020-01-07,14513,宿泊施設,99856
2020-01-07,14459,ETC,4761
2020-01-07,14459,宿泊施設,54756
2020-01-07,10530,ETC,45796
2020-01-07,10530,宿泊施設,93025
2020-01-07,10617,飲食店,75076
2020-01-07,10617,百貨店,2209
2020-01-07,18364,宿泊施設,10201
2020-01-07,12089,飲食店,38416
2020-01-07,12089,百貨店,14884
2020-01-07,14946,通信販売,5184
2020-01-07,12560,宿泊施設,22201
2020-01-07,18855,通信販売,82944
2020-01-07,12085,航空会社,21316
2020-01-07,11191,宿泊施設,11449
2020-01-07,14117,飲食店,61009
2020-01-07,14117,百貨店,12321
2020-01-07,13946,航空会社,1764
2020-01-07,11555,ETC,12321
2020-01-07,11555,宿泊施設,55696
2020-01-07,11927,ETC,60025
2020-01-07,11927,宿泊施設,96721
2020-01-07,17759,航空会社,32400
2020-01-07,12180,飲食店,11449
2020-01-07,12180,百貨店,68121
2020-01-07,16067,飲食店,5041
2020-01-07,16067,百貨店,68121
2020-01-07,15518,宿泊施設,3249
2020-01-07,14242,ETC,63504
2020-01-07,14242,宿泊施設,32041
2020-01-07,11718,ETC,23104
2020-01-07,11718,宿泊施設,1600
2020-01-07,11409,百貨店,33124
2020-01-07,10620,ETC,10201
2020-01-07,10620,宿泊施設,107584
2020-01-07,17952,飲食店,6084
2020-01-07,11114,旅行代理店,45796
2020-01-07,17592,宿泊施設,8649
2020-01-07,12214,旅行代理店,2916
2020-01-08,17086,航空会社,2809
2020-01-08,16061,飲食店,106929
2020-01-08,16061,百貨店,95481
2020-01-08,15863,通信販売,62500
2020-01-08,15806,宿泊施設,70756
2020-01-08,10660,ETC,77284
2020-01-08,10660,宿泊施設,14641
2020-01-08,17437,飲食店,40804
2020-01-08,17586,飲食店,28561
2020-01-08,17586,百貨店,1444
2020-01-08,13357,飲食店,26244
2020-01-08,13357,百貨店,94249
2020-01-08,18608,宿泊施設,59049
2020-01-08,17081,ETC,41209
2020-01-08,14374,航空会社,71289
2020-01-08,13585,通信販売,40804
2020-01-08,12348,通信販売,35721
2020-01-08,12308,飲食店,7569
2020-01-08,17349,航空会社,68121
2020-01-08,15470,ETC,45369
2020-01-08,15470,宿泊施設,43681
2020-01-08,13700,百貨店,21904
2020-01-08,18677,航空会社,2601
2020-01-08,14019,ETC,1681
2020-01-08,13834,ETC,34225
2020-01-08,13834,宿泊施設,32761
2020-01-08,13417,旅行代理店,1764
2020-01-08,11486,旅行代理店,5184
2020-01-08,16972,宿泊施設,91809
2020-01-08,11175,百貨店,107584
2020-01-08,11234,百貨店,10816
2020-01-08,13545,ETC,29929
2020-01-08,13545,宿泊施設,43264
2020-01-08,18050,飲食店,2916
2020-01-08,12398,飲食店,48400
2020-01-08,12398,百貨店,2304
2020-01-08,15063,宿泊施設,51076
2020-01-08,16130,航空会社,34225
2020-01-08,17774,ETC,28900
2020-01-08,17774,宿泊施設,27556
2020-01-08,14282,ETC,59536
2020-01-08,14282,宿泊施設,69169
2020-01-08,16434,飲食店,27889
2020-01-08,16434,百貨店,22801
2020-01-08,13572,ETC,81796
2020-01-08,13572,宿泊施設,46656
2020-01-08,12246,飲食店,15129
2020-01-08,16473,旅行代理店,961
2020-01-08,15698,百貨店,17956
2020-01-08,15830,旅行代理店,51076
2020-01-08,14213,旅行代理店,3844
2020-01-08,16282,飲食店,59049
2020-01-08,16282,百貨店,7744
2020-01-08,12132,ETC,27225
2020-01-08,12132,宿泊施設,24964
2020-01-08,17801,航空会社,2304
2020-01-08,14099,百貨店,11025
2020-01-08,13008,航空会社,2401
2020-01-08,16945,飲食店,99225
2020-01-08,16945,百貨店,7225
2020-01-08,17480,飲食店,82369
2020-01-08,17480,百貨店,3136
2020-01-08,17688,航空会社,39601
2020-01-08,18096,航空会社,104329
2020-01-08,15261,ETC,14400
2020-01-08,15261,宿泊施設,82944
2020-01-08,17920,航空会社,33124
2020-01-08,16449,ETC,21904
2020-01-08,14185,飲食店,1156
2020-01-08,10588,飲食店,25281
2020-01-08,13863,飲食店,39204
2020-01-08,11129,宿泊施設,1225
2020-01-08,12184,ETC,2704
2020-01-08,12184,宿泊施設,10816
2020-01-08,10507,通信販売,15129
2020-01-08,12054,旅行代理店,13924
2020-01-08,14247,ETC,78400
2020-01-08,16278,宿泊施設,87025
2020-01-08,18575,通信販売,97344
2020-01-08,14950,ETC,43681
2020-01-08,14950,宿泊施設,95481
2020-01-08,13557,百貨店,33856
2020-01-08,16474,ETC,1849
2020-01-08,16474,宿泊施設,5776
2020-01-08,15951,飲食店,16129
2020-01-08,15951,百貨店,104976
2020-01-08,13015,航空会社,10609
2020-01-08,15329,飲食店,48400
2020-01-08,15329,百貨店,36100
2020-01-08,16199,航空会社,66049
2020-01-08,15261,飲食店,1369
2020-01-08,15261,百貨店,69696
2020-01-08,15827,航空会社,106929
2020-01-08,11126,通信販売,16641
2020-01-08,14159,ETC,17956
2020-01-08,14159,宿泊施設,25921
2020-01-08,17159,百貨店,1849
2020-01-08,13757,航空会社,27889
2020-01-08,13113,宿泊施設,50176
2020-01-08,13448,ETC,60516
2020-01-08,13448,宿泊施設,64516
2020-01-08,18843,ETC,38025
2020-01-08,18843,宿泊施設,72900
2020-01-08,15726,宿泊施設,98596
2020-01-08,17512,百貨店,75625
2020-01-08,13499,航空会社,43681
2020-01-08,16713,ETC,44100
2020-01-08,16713,宿泊施設,6400
2020-01-08,13088,航空会社,34969
2020-01-08,10873,百貨店,5476
2020-01-08,11081,通信販売,14884
2020-01-08,17959,飲食店,2601
2020-01-08,17959,百貨店,13225
2020-01-08,12381,ETC,10609
2020-01-08,12381,宿泊施設,3249
2020-01-08,16316,ETC,11236
2020-01-08,16316,宿泊施設,7744
2020-01-08,14763,航空会社,7744
2020-01-08,11388,ETC,36100
2020-01-08,11388,宿泊施設,29241
2020-01-08,17489,航空会社,30625
2020-01-08,15615,飲食店,1156
2020-01-08,15615,百貨店,71824
2020-01-08,17329,旅行代理店,42849
2020-01-08,12984,航空会社,3844
2020-01-08,15405,ETC,1681
2020-01-08,15405,宿泊施設,28561
2020-01-08,16917,航空会社,104329
2020-01-08,13994,航空会社,7056
2020-01-08,14166,宿泊施設,13924
2020-01-08,18997,飲食店,3481
2020-01-08,12388,飲食店,63504
2020-01-08,15534,航空会社,72900
2020-01-09,15952,通信販売,15376
2020-01-09,10813,宿泊施設,5776
2020-01-09,12908,飲食店,28561
2020-01-09,16737,ETC,17161
2020-01-09,16737,宿泊施設,28900
2020-01-09,17360,航空会社,3249
2020-01-09,13010,通信販売,33489
2020-01-09,15879,ETC,41616
2020-01-09,15879,宿泊施設,13924
2020-01-09,11300,旅行代理店,9801
2020-01-09,15068,ETC,30976
2020-01-09,15428,飲食店,97969
2020-01-09,15428,百貨店,23409
2020-01-09,18385,飲食店,23716
2020-01-09,18385,百貨店,2916
2020-01-09,11715,宿泊施設,20164
2020-01-09,12770,ETC,19044
2020-01-09,12770,宿泊施設,13689
2020-01-09,10863,ETC,31329
2020-01-09,10863,宿泊施設,44944
2020-01-09,16283,ETC,54756
2020-01-09,12517,ETC,13924
2020-01-09,12517,宿泊施設,4096
2020-01-09,15746,飲食店,83521
2020-01-09,15746,百貨店,8836
2020-01-09,17307,飲食店,34225
2020-01-09,14935,旅行代理店,71824
2020-01-09,16238,航空会社,80656
2020-01-09,14739,宿泊施設,22500
2020-01-09,17669,航空会社,1089
2020-01-09,18570,旅行代理店,72361
2020-01-09,15707,旅行代理店,11025
2020-01-09,11987,ETC,81796
2020-01-09,11987,宿泊施設,92416
2020-01-09,14648,飲食店,4356
2020-01-09,17075,飲食店,15376
2020-01-09,17075,百貨店,87616
2020-01-09,14670,飲食店,15625
2020-01-09,14670,百貨店,108241
2020-01-09,18501,航空会社,45369
2020-01-09,11353,航空会社,62500
2020-01-09,15013,ETC,12100
2020-01-09,12228,百貨店,9216
2020-01-09,18643,航空会社,104329
2020-01-09,14756,ETC,28224
2020-01-09,14756,宿泊施設,105625
2020-01-09,11158,飲食店,7225
2020-01-09,11158,百貨店,72900
2020-01-09,16466,宿泊施設,19321
2020-01-09,16683,飲食店,3721
2020-01-09,16683,百貨店,10404
2020-01-09,13721,ETC,7921
2020-01-09,13721,宿泊施設,1936
2020-01-09,18537,航空会社,9409
2020-01-09,12988,飲食店,3025
2020-01-09,16974,宿泊施設,1024
2020-01-09,17662,百貨店,24025
2020-01-09,10851,百貨店,4096
2020-01-09,14881,航空会社,71824
2020-01-09,10011,宿泊施設,5476
2020-01-09,13343,航空会社,57121
2020-01-09,14369,通信販売,63001
2020-01-09,11103,ETC,35344
2020-01-09,11103,宿泊施設,58081
2020-01-09,15438,ETC,12996
2020-01-09,11225,通信販売,65536
2020-01-09,13286,ETC,1089
2020-01-09,13286,宿泊施設,34596
2020-01-09,14625,通信販売,104976
2020-01-09,16120,通信販売,33856
2020-01-09,10530,ETC,80656
2020-01-09,10530,宿泊施設,96721
2020-01-09,10610,宿泊施設,47089
2020-01-09,17824,航空会社,60025
2020-01-09,13340,ETC,34596
2020-01-09,13340,宿泊施設,23716
2020-01-09,12723,旅行代理店,13456
2020-01-09,11670,航空会社,14641
2020-01-09,18016,通信販売,103041
2020-01-09,12170,航空会社,44100
2020-01-09,16028,飲食店,75076
2020-01-09,16028,百貨店,3600
2020-01-09,18989,飲食店,42025
2020-01-09,12324,飲食店,4624
2020-01-09,16583,旅行代理店,8649
2020-01-09,18394,航空会社,72900
2020-01-09,14185,航空会社,52900
2020-01-09,18907,通信販売,4624
2020-01-09,14544,ETC,4096
2020-01-09,14250,宿泊施設,18225
2020-01-09,11598,ETC,3249
2020-01-09,11598,宿泊施設,88209
2020-01-09,17802,旅行代理店,13689
2020-01-09,13642,航空会社,49284
2020-01-09,17263,宿泊施設,6084
2020-01-09,14474,宿泊施設,46656
2020-01-09,10763,ETC,107584
2020-01-09,10763,宿泊施設,2500
2020-01-09,17516,航空会社,59049
2020-01-09,11405,飲食店,49284
2020-01-09,11405,百貨店,24025
2020-01-09,18211,百貨店,22801
2020-01-09,16372,宿泊施設,23409
2020-01-09,16677,航空会社,57600
2020-01-09,18831,飲食店,30276
2020-01-09,17595,航空会社,35344
2020-01-09,11880,百貨店,53361
2020-01-09,16981,飲食店,85849
2020-01-09,16981,百貨店,8464
2020-01-09,14326,ETC,30625
2020-01-09,15237,飲食店,44944
2020-01-09,15237,百貨店,54289
2020-01-09,11600,旅行代理店,72361
2020-01-09,14718,百貨店,16129
2020-01-09,15291,ETC,72361
2020-01-09,15291,宿泊施設,73441
2020-01-09,11095,ETC,9025
2020-01-09,11739,飲食店,14400
2020-01-09,11739,百貨店,11025
2020-01-09,12747,通信販売,69696
2020-01-09,14933,旅行代理店,24964
2020-01-09,13988,航空会社,1521
2020-01-09,16330,飲食店,54756
2020-01-09,16434,宿泊施設,71824
2020-01-09,17128,航空会社,28561
2020-01-09,16580,通信販売,2916
2020-01-09,11044,ETC,41209
2020-01-09,11044,宿泊施設,42025
2020-01-10,10324,宿泊施設,2401
2020-01-10,15604,ETC,87616
2020-01-10,15604,宿泊施設,103041
2020-01-10,10972,ETC,35344
2020-01-10,10972,宿泊施設,82369
2020-01-10,18556,旅行代理店,87025
2020-01-10,16995,ETC,17689
2020-01-10,16995,宿泊施設,9801
2020-01-10,12068,通信販売,85849
2020-01-10,13193,航空会社,93636
2020-01-10,14761,航空会社,22500
2020-01-10,15387,旅行代理店,25281
2020-01-10,12637,航空会社,75076
2020-01-10,10313,ETC,36100
2020-01-10,10313,宿泊施設,79524
2020-01-10,14363,航空会社,58564
2020-01-10,13391,旅行代理店,25921
2020-01-10,13311,ETC,43264
2020-01-10,13311,宿泊施設,44521
2020-01-10,15226,航空会社,3844
2020-01-10,15314,通信販売,15129
2020-01-10,13370,ETC,108241
2020-01-10,14057,宿泊施設,53824
2020-01-10,17421,百貨店,93025
2020-01-10,14814,通信販売,10609
2020-01-10,12427,百貨店,28224
2020-01-10,13139,旅行代理店,20736
2020-01-10,10764,ETC,11025
2020-01-10,10764,宿泊施設,75076
2020-01-10,12484,百貨店,52900
2020-01-10,17845,航空会社,15129
2020-01-10,14443,ETC,38416
2020-01-10,10944,宿泊施設,63504
2020-01-10,10512,飲食店,16641
2020-01-10,10512,百貨店,38025
2020-01-10,12608,通信販売,9216
2020-01-10,12717,旅行代理店,90601
2020-01-10,15217,通信販売,10609
2020-01-10,17812,百貨店,3600
2020-01-10,10725,通信販売,98596
2020-01-10,10378,ETC,20736
2020-01-10,18556,飲食店,5476
2020-01-10,15918,宿泊施設,31329
2020-01-10,10357,ETC,3600
2020-01-10,10357,宿泊施設,15129
2020-01-10,13846,旅行代理店,13225
2020-01-10,16582,旅行代理店,20736
2020-01-10,10238,百貨店,28224
2020-01-10,18914,ETC,70756
2020-01-10,18914,宿泊施設,36864
2020-01-10,14994,航空会社,53361
2020-01-10,10192,ETC,99856
2020-01-10,10192,宿泊施設,4624
2020-01-10,14887,飲食店,86436
2020-01-10,14887,百貨店,10404
2020-01-10,15066,航空会社,57121
2020-01-10,15740,航空会社,17689
2020-01-10,15918,飲食店,13456
2020-01-10,15918,百貨店,31684
2020-01-10,16234,航空会社,41209
2020-01-10,15304,百貨店,13225
2020-01-10,17792,宿泊施設,36481
2020-01-10,13842,旅行代理店,70756
2020-01-10,10335,航空会社,72900
2020-01-10,15492,ETC,64516
2020-01-10,11008,ETC,73984
2020-01-10,11008,宿泊施設,36100
2020-01-10,18392,通信販売,24649
2020-01-10,14131,航空会社,5625
2020-01-10,14958,百貨店,36481
2020-01-10,11107,宿泊施設,19881
2020-01-10,16616,ETC,7056
2020-01-10,11928,宿泊施設,27889
2020-01-10,12827,航空会社,17161
2020-01-10,18602,飲食店,24025
2020-01-10,10022,飲食店,40804
2020-01-10,10107,旅行代理店,34969
2020-01-10,12844,飲食店,44521
2020-01-10,12844,百貨店,90601
2020-01-10,15463,航空会社,26569
2020-01-10,16680,宿泊施設,108241
2020-01-10,10602,航空会社,51076
2020-01-10,15962,通信販売,57600
2020-01-10,18011,ETC,29929
2020-01-10,18011,宿泊施設,83521
2020-01-10,11810,宿泊施設,15625
2020-01-10,18834,ETC,108900
2020-01-10,18834,宿泊施設,4761
2020-01-10,12016,飲食店,105625
2020-01-10,12016,百貨店,85264
2020-01-10,18831,百貨店,77841
2020-01-10,13520,ETC,96721
2020-01-10,11520,飲食店,49729
2020-01-10,11520,百貨店,11449
2020-01-10,15081,ETC,3136
2020-01-10,15081,宿泊施設,71824
2020-01-10,14792,飲食店,37636
2020-01-10,14792,百貨店,38416
2020-01-10,11409,旅行代理店,7744
2020-01-10,11294,航空会社,4096
2020-01-10,16874,航空会社,65025
2020-01-10,12507,飲食店,73441
2020-01-10,11184,百貨店,99856
2020-01-10,11768,ETC,37636
2020-01-10,11768,宿泊施設,16641
2020-01-10,15342,航空会社,12544
2020-01-10,10570,航空会社,1156
2020-01-10,15046,通信販売,100489
2020-01-10,18246,宿泊施設,19321
2020-01-10,13766,旅行代理店,13689
2020-01-10,18034,飲食店,14400
2020-01-10,18034,百貨店,69169
2020-01-10,16489,飲食店,11449
2020-01-10,15649,航空会社,99856
2020-01-10,17911,ETC,2401
2020-01-10,14780,通信販売,27889
2020-01-10,11160,宿泊施設,83521
2020-01-10,15234,宿泊施設,21609
2020-01-10,12901,航空会社,70756
2020-01-10,12572,ETC,7056
2020-01-10,11736,航空会社,7225
2020-01-10,13344,旅行代理店,11664
2020-01-11,15723,通信販売,11881
2020-01-11,12694,ETC,88209
2020-01-11,12694,宿泊施設,19321
2020-01-11,17071,通信販売,20164
2020-01-11,10656,航空会社,10816
2020-01-11,18118,ETC,17424
2020-01-11,18118,宿泊施設,73441
2020-01-11,13350,旅行代理店,42436
2020-01-11,18137,飲食店,2401
2020-01-11,10751,通信販売,8836
2020-01-11,17210,旅行代理店,6084
2020-01-11,13299,航空会社,1156
2020-01-11,15299,百貨店,13689
2020-01-11,16518,宿泊施設,4761
2020-01-11,13555,飲食店,18225
2020-01-11,13555,百貨店,22500
2020-01-11,12910,宿泊施設,45369
2020-01-11,12015,ETC,12321
2020-01-11,12015,宿泊施設,104329
2020-01-11,14920,飲食店,7225
2020-01-11,14920,百貨店,66049
2020-01-11,10643,飲食店,76176
2020-01-11,10643,百貨店,16129
2020-01-11,10578,飲食店,4225
2020-01-11,10578,百貨店,9604
2020-01-11,15447,宿泊施設,12996
2020-01-11,16291,ETC,9604
2020-01-11,18384,ETC,97969
2020-01-11,18384,宿泊施設,40000
2020-01-11,15810,航空会社,4225
2020-01-11,16775,ETC,28224
2020-01-11,16775,宿泊施設,1521
2020-01-11,12665,旅行代理店,71824
2020-01-11,13970,百貨店,9216
2020-01-11,13799,百貨店,11449
2020-01-11,18980,宿泊施設,48400
2020-01-11,15383,百貨店,10404
2020-01-11,18900,飲食店,4900
2020-01-11,18900,百貨店,46225
