利用日,顧客番号,用途,利用金額
2021-01-07,23001,宿泊施設,64009
2021-01-07,23500,通信販売,93636
2021-01-07,27111,航空会社,12321
2021-01-07,25125,航空会社,51984
2021-01-07,24407,旅行代理店,11881
2021-01-07,26229,ETC,54289
2021-01-07,26229,宿泊施設,2500
2021-01-07,20242,航空会社,15625
2021-01-07,26454,ETC,8836
2021-01-07,26454,宿泊施設,54289
2021-01-07,27712,ETC,104329
2021-01-07,27712,宿泊施設,68121
2021-01-07,26208,ETC,70756
2021-01-07,26208,宿泊施設,1681
2021-01-07,24582,航空会社,18769
2021-01-07,20109,ETC,63001
2021-01-07,28930,旅行代理店,4900
2021-01-07,23579,航空会社,13225
2021-01-07,20251,飲食店,22201
2021-01-07,20251,百貨店,69696
2021-01-07,24192,旅行代理店,15129
2021-01-07,26811,航空会社,52441
2021-01-07,24691,宿泊施設,11449
2021-01-07,20825,ETC,48841
2021-01-07,20825,宿泊施設,53824
2021-01-07,23409,宿泊施設,106276
2021-01-07,20301,宿泊施設,24649
2021-01-07,20088,ETC,10609
2021-01-07,28351,ETC,6889
2021-01-07,28351,宿泊施設,82944
2021-01-07,23180,宿泊施設,33489
2021-01-07,22003,ETC,68121
2021-01-07,25921,ETC,8836
2021-01-07,25921,宿泊施設,42849
2021-01-07,22648,飲食店,21316
2021-01-07,20270,ETC,42436
2021-01-07,24175,ETC,55225
2021-01-07,22148,航空会社,2025
2021-01-07,27179,ETC,27889
2021-01-07,27179,宿泊施設,63001
2021-01-07,26819,旅行代理店,9409
2021-01-07,22328,航空会社,12769
2021-01-07,28835,航空会社,6241
2021-01-07,25248,航空会社,82944
2021-01-07,21929,航空会社,3721
2021-01-07,22971,宿泊施設,13225
2021-01-07,25053,宿泊施設,80089
2021-01-07,22269,旅行代理店,73984
2021-01-07,21794,ETC,45369
2021-01-07,21794,宿泊施設,32041
2021-01-07,28574,航空会社,36100
2021-01-07,22266,航空会社,79524
2021-01-07,23025,通信販売,26569
2021-01-07,24703,宿泊施設,1089
2021-01-07,27778,旅行代理店,53361
2021-01-07,20136,航空会社,38025
2021-01-07,28291,航空会社,5184
2021-01-07,24635,通信販売,61504
2021-01-07,25252,百貨店,25921
2021-01-07,27621,通信販売,11449
2021-01-07,24162,宿泊施設,9025
2021-01-07,22346,航空会社,78961
2021-01-07,20437,飲食店,42025
2021-01-07,24205,通信販売,36100
2021-01-07,22576,宿泊施設,19600
2021-01-07,21034,宿泊施設,60516
2021-01-07,24993,航空会社,19321
2021-01-07,21495,飲食店,32761
2021-01-07,21495,百貨店,52441
2021-01-07,27014,宿泊施設,1024
2021-01-07,25115,通信販売,36481
2021-01-07,21112,百貨店,1089
2021-01-07,20058,旅行代理店,3025
2021-01-07,26738,宿泊施設,46225
2021-01-07,21612,宿泊施設,73984
2021-01-07,20746,宿泊施設,20449
2021-01-07,24532,飲食店,105625
2021-01-07,24532,百貨店,68121
2021-01-07,22116,通信販売,11449
2021-01-08,27753,ETC,104329
2021-01-08,27753,宿泊施設,51529
2021-01-08,28829,百貨店,2916
2021-01-08,28488,旅行代理店,961
2021-01-08,27116,ETC,6241
2021-01-08,27116,宿泊施設,22500
2021-01-08,27625,宿泊施設,72900
2021-01-08,22548,百貨店,85849
2021-01-08,28647,飲食店,8281
2021-01-08,28647,百貨店,94249
2021-01-08,20736,旅行代理店,45369
2021-01-08,23363,航空会社,1089
2021-01-08,22448,宿泊施設,108900
2021-01-08,27208,ETC,4225
2021-01-08,27208,宿泊施設,28561
2021-01-08,27649,航空会社,11664
2021-01-08,25266,ETC,101761
2021-01-08,25266,宿泊施設,30976
2021-01-08,23755,旅行代理店,46656
2021-01-08,28170,ETC,21025
2021-01-08,28170,宿泊施設,34225
2021-01-08,20691,ETC,8649
2021-01-08,23243,宿泊施設,40401
2021-01-08,25531,宿泊施設,72361
2021-01-08,25854,百貨店,24964
2021-01-08,27848,宿泊施設,39601
2021-01-08,25527,航空会社,4356
2021-01-08,27546,ETC,90000
2021-01-08,27546,宿泊施設,6561
2021-01-08,20737,飲食店,77841
2021-01-08,20737,百貨店,34596
2021-01-08,21490,ETC,47089
2021-01-08,20439,ETC,2500
2021-01-08,27861,飲食店,36864
2021-01-08,20490,宿泊施設,1225
2021-01-08,26319,通信販売,7569
2021-01-08,20440,飲食店,24964
2021-01-08,20440,百貨店,25921
2021-01-08,24347,通信販売,107584
2021-01-08,28117,ETC,67081
2021-01-08,28117,宿泊施設,68121
2021-01-08,21700,通信販売,15376
2021-01-08,24841,宿泊施設,52441
2021-01-08,25177,宿泊施設,103684
2021-01-08,27732,百貨店,14884
2021-01-08,20046,飲食店,12100
2021-01-08,23593,飲食店,11025
2021-01-08,25037,百貨店,38025
2021-01-08,26232,旅行代理店,10404
2021-01-08,22384,宿泊施設,50176
2021-01-08,21610,百貨店,88804
2021-01-08,27444,百貨店,98596
2021-01-08,21220,航空会社,44521
2021-01-08,24484,飲食店,40000
2021-01-08,24484,百貨店,8281
2021-01-08,27300,宿泊施設,1764
2021-01-08,24672,百貨店,37636
2021-01-08,27134,旅行代理店,101124
2021-01-08,22812,通信販売,36100
2021-01-08,24869,航空会社,94249
2021-01-08,22776,宿泊施設,72900
2021-01-08,26944,飲食店,24336
2021-01-08,25541,百貨店,67081
2021-01-08,28496,航空会社,108900
2021-01-08,25322,宿泊施設,27225
2021-01-08,28058,航空会社,1089
2021-01-08,23947,ETC,10201
2021-01-08,23113,飲食店,42849
2021-01-08,23113,百貨店,14161
2021-01-08,20220,ETC,19600
2021-01-08,20220,宿泊施設,28561
2021-01-08,21743,宿泊施設,80089
2021-01-08,23592,飲食店,21904
2021-01-08,23592,百貨店,45796
2021-01-08,22032,航空会社,24964
2021-01-08,20192,宿泊施設,101124
2021-01-08,23620,宿泊施設,24336
2021-01-08,27012,飲食店,4225
2021-01-08,27012,百貨店,52441
2021-01-08,21472,宿泊施設,4761
2021-01-08,26166,旅行代理店,40804
2021-01-08,28592,ETC,2500
2021-01-08,28628,旅行代理店,74529
2021-01-08,20958,百貨店,19321
2021-01-08,27829,航空会社,73441
2021-01-08,26587,百貨店,4096
2021-01-08,24462,ETC,11449
2021-01-08,24462,宿泊施設,18769
2021-01-08,22293,飲食店,61009
2021-01-08,27503,宿泊施設,10404
2021-01-08,25896,宿泊施設,34969
2021-01-08,24748,ETC,2809
2021-01-08,24748,宿泊施設,10816
2021-01-08,27690,宿泊施設,1444
2021-01-08,21386,宿泊施設,11025
2021-01-08,24663,飲食店,36100
2021-01-08,24663,百貨店,73984
2021-01-08,26694,旅行代理店,86436
2021-01-08,21913,航空会社,68121
2021-01-08,23132,宿泊施設,24649
2021-01-08,20027,旅行代理店,55225
2021-01-08,22364,ETC,7569
2021-01-08,22364,宿泊施設,87025
2021-01-08,24692,通信販売,6241
2021-01-08,22517,航空会社,45796
2021-01-08,26814,通信販売,5776
2021-01-08,28761,宿泊施設,94864
2021-01-08,24628,旅行代理店,60516
2021-01-08,27856,航空会社,69169
2021-01-08,21752,航空会社,14161
2021-01-08,24271,航空会社,91204
2021-01-08,24396,飲食店,21904
2021-01-08,24396,百貨店,2704
2021-01-08,26312,百貨店,102400
2021-01-08,25343,百貨店,33856
2021-01-08,23848,航空会社,84100
2021-01-08,26487,通信販売,21904
2021-01-08,27195,航空会社,108241
2021-01-08,22430,航空会社,21316
2021-01-08,23261,航空会社,99856
2021-01-09,26203,航空会社,8464
2021-01-09,26201,通信販売,46225
2021-01-09,26948,ETC,75076
2021-01-09,26948,宿泊施設,43264
2021-01-09,22964,飲食店,12100
2021-01-09,22964,百貨店,99225
2021-01-09,27977,通信販売,52900
2021-01-09,27425,飲食店,8281
2021-01-09,27425,百貨店,40804
2021-01-09,26691,航空会社,61504
2021-01-09,25124,ETC,31684
2021-01-09,25124,宿泊施設,75625
2021-01-09,27830,百貨店,32400
2021-01-09,25862,宿泊施設,3481
2021-01-09,24008,航空会社,82944
2021-01-09,22609,航空会社,1156
2021-01-09,20962,飲食店,87025
2021-01-09,24505,飲食店,9801
2021-01-09,24505,百貨店,19600
2021-01-09,26519,ETC,39601
2021-01-09,20226,旅行代理店,1156
2021-01-09,24427,航空会社,3481
2021-01-09,22676,航空会社,58081
2021-01-09,25069,飲食店,70756
2021-01-09,25059,通信販売,2916
2021-01-09,20787,航空会社,70756
2021-01-09,22112,百貨店,96100
2021-01-09,22600,旅行代理店,15376
2021-01-09,20327,宿泊施設,1225
2021-01-09,21385,宿泊施設,104976
2021-01-09,22122,航空会社,3364
2021-01-09,27001,通信販売,3600
2021-01-09,26554,宿泊施設,55696
2021-01-09,23860,ETC,85264
2021-01-09,27648,ETC,7056
2021-01-09,26616,航空会社,36481
2021-01-09,24055,通信販売,64516
2021-01-09,20756,航空会社,8100
2021-01-09,22965,通信販売,4096
2021-01-09,20457,通信販売,1296
2021-01-09,24575,宿泊施設,69169
2021-01-09,24077,ETC,1225
2021-01-09,24077,宿泊施設,27556
2021-01-09,28323,宿泊施設,100489
2021-01-09,24056,百貨店,38416
2021-01-09,25255,宿泊施設,44100
2021-01-09,22883,航空会社,4489
2021-01-09,26875,宿泊施設,31684
2021-01-09,28574,宿泊施設,63001
2021-01-09,28361,百貨店,2916
2021-01-09,22235,宿泊施設,11664
2021-01-09,20282,宿泊施設,72900
2021-01-09,24255,百貨店,104976
2021-01-09,21331,百貨店,66564
2021-01-09,23059,宿泊施設,10000
2021-01-09,20114,ETC,13924
2021-01-09,20114,宿泊施設,3844
2021-01-09,27759,航空会社,32400
2021-01-09,20872,飲食店,52900
2021-01-09,28008,宿泊施設,39601
2021-01-09,26747,ETC,10000
2021-01-09,26747,宿泊施設,69696
2021-01-09,20024,宿泊施設,1521
2021-01-09,21251,飲食店,106929
2021-01-09,21251,百貨店,5776
2021-01-09,23561,通信販売,52900
2021-01-09,28435,宿泊施設,106929
2021-01-09,23520,宿泊施設,91809
2021-01-09,26730,通信販売,103041
2021-01-09,20993,宿泊施設,65025
2021-01-09,28454,航空会社,58564
2021-01-09,27902,通信販売,86436
2021-01-09,20834,百貨店,38025
2021-01-09,24581,宿泊施設,16900
2021-01-09,22766,百貨店,2809
2021-01-09,20501,百貨店,19044
2021-01-09,20958,飲食店,48841
2021-01-09,27589,ETC,71824
2021-01-09,27589,宿泊施設,107584
2021-01-09,23456,ETC,10404
2021-01-09,23456,宿泊施設,82369
2021-01-09,27948,ETC,41616
2021-01-09,27948,宿泊施設,44100
2021-01-09,22653,ETC,20736
2021-01-09,22564,航空会社,101124
2021-01-09,21250,飲食店,19881
2021-01-09,21250,百貨店,19044
2021-01-09,20564,宿泊施設,8100
2021-01-09,28522,航空会社,17161
2021-01-09,21566,旅行代理店,77284
2021-01-09,22680,飲食店,6889
2021-01-09,20203,飲食店,22801
2021-01-09,20203,百貨店,60025
2021-01-09,24542,ETC,84100
2021-01-09,24542,宿泊施設,16384
2021-01-09,23790,通信販売,9025
2021-01-09,25150,航空会社,15876
2021-01-09,28962,飲食店,76729
2021-01-09,28962,百貨店,26569
2021-01-09,27863,飲食店,22500
2021-01-09,27863,百貨店,66564
2021-01-09,20368,飲食店,12100
2021-01-09,20368,百貨店,80656
2021-01-09,20494,航空会社,33124
2021-01-09,27288,ETC,60025
2021-01-09,28162,ETC,16900
2021-01-09,23809,通信販売,39601
2021-01-09,26814,宿泊施設,105625
2021-01-09,20187,ETC,45369
2021-01-09,20187,宿泊施設,11236
2021-01-09,24232,ETC,2401
2021-01-09,24232,宿泊施設,7569
2021-01-09,28150,ETC,4624
2021-01-09,28150,宿泊施設,105625
2021-01-09,22132,宿泊施設,9025
2021-01-09,27687,ETC,71824
2021-01-09,27687,宿泊施設,90000
2021-01-09,27292,通信販売,65025
2021-01-09,24702,ETC,2304
2021-01-09,24702,宿泊施設,65025
2021-01-09,24961,旅行代理店,22801
2021-01-09,22776,宿泊施設,9409
2021-01-09,23072,百貨店,12769
2021-01-10,23329,百貨店,73441
2021-01-10,22001,通信販売,24336
2021-01-10,22305,航空会社,65025
2021-01-10,24611,宿泊施設,56644
2021-01-10,25795,飲食店,86436
2021-01-10,26317,航空会社,34596
2021-01-10,20570,百貨店,21316
2021-01-10,20178,飲食店,3364
2021-01-10,20178,百貨店,97344
2021-01-10,24045,宿泊施設,41616
2021-01-10,28694,百貨店,52441
2021-01-10,26185,ETC,3481
2021-01-10,22776,宿泊施設,9409
2021-01-10,27067,百貨店,31329
2021-01-10,24269,宿泊施設,2809
2021-01-10,23607,ETC,7056
2021-01-10,23607,宿泊施設,3969
2021-01-10,23434,ETC,6241
2021-01-10,23434,宿泊施設,97344
2021-01-10,20852,百貨店,21316
2021-01-10,20650,旅行代理店,49284
2021-01-10,20513,百貨店,70756
2021-01-10,25428,ETC,8464
2021-01-10,24822,航空会社,54756
2021-01-10,20994,通信販売,10609
2021-01-10,22584,百貨店,29241
2021-01-10,24035,航空会社,3844
2021-01-10,23524,飲食店,49284
2021-01-10,23728,百貨店,15129
2021-01-10,23023,通信販売,11881
2021-01-10,28730,航空会社,8100
2021-01-10,26891,ETC,42436
2021-01-10,23685,宿泊施設,23104
2021-01-10,21280,宿泊施設,17424
2021-01-10,27133,宿泊施設,57121
2021-01-10,21303,航空会社,16900
2021-01-10,24976,ETC,5329
2021-01-10,24976,宿泊施設,7225
2021-01-10,24333,宿泊施設,20449
2021-01-10,27062,旅行代理店,6724
2021-01-10,28121,飲食店,100489
2021-01-10,25275,通信販売,82369
2021-01-10,28748,百貨店,69696
2021-01-10,22892,航空会社,2601
2021-01-10,27873,旅行代理店,53361
2021-01-10,21294,通信販売,32041
2021-01-10,24166,ETC,68121
2021-01-10,24166,宿泊施設,42436
2021-01-10,24744,宿泊施設,29241
2021-01-10,20295,旅行代理店,86436
2021-01-10,24497,ETC,7921
2021-01-10,24497,宿泊施設,35344
2021-01-10,22279,通信販売,84681
2021-01-10,28728,ETC,11449
2021-01-10,28728,宿泊施設,102400
2021-01-10,20951,航空会社,3721
2021-01-10,28418,通信販売,12321
2021-01-10,22327,宿泊施設,19881
2021-01-10,26677,航空会社,12996
2021-01-10,26395,百貨店,61504
2021-01-10,26410,旅行代理店,72900
2021-01-10,25320,旅行代理店,27889
2021-01-10,22000,宿泊施設,2209
2021-01-10,26452,旅行代理店,33489
2021-01-10,21460,航空会社,15129
2021-01-10,27755,ETC,97344
2021-01-10,27755,宿泊施設,99856
2021-01-10,25907,旅行代理店,30625
2021-01-10,23299,航空会社,92416
2021-01-10,26530,航空会社,71289
2021-01-10,22418,ETC,2704
2021-01-10,25547,飲食店,5776
2021-01-10,25547,百貨店,17161
2021-01-10,28864,百貨店,93636
2021-01-10,22530,航空会社,28561
2021-01-10,26556,ETC,17161
2021-01-10,25472,通信販売,72900
2021-01-10,27952,通信販売,9409
2021-01-10,26821,航空会社,28224
2021-01-10,20827,宿泊施設,57121
2021-01-10,26108,飲食店,57600
2021-01-10,25682,旅行代理店,23409
2021-01-10,22946,百貨店,108900
2021-01-10,26001,飲食店,20736
2021-01-10,20995,宿泊施設,22500
2021-01-10,28349,宿泊施設,21904
2021-01-10,28424,宿泊施設,39204
2021-01-10,24171,通信販売,3364
2021-01-10,21405,通信販売,55696
2021-01-10,27928,百貨店,70756
2021-01-10,21870,ETC,62500
2021-01-10,21870,宿泊施設,38809
2021-01-10,21414,百貨店,15129
2021-01-10,20596,航空会社,5625
2021-01-10,28358,宿泊施設,37636
2021-01-10,21028,旅行代理店,40401
2021-01-10,23062,通信販売,40804
2021-01-10,28572,百貨店,68644
2021-01-10,23866,百貨店,65536
2021-01-10,21517,ETC,7921
2021-01-10,21517,宿泊施設,16641
2021-01-10,22160,旅行代理店,50176
2021-01-10,21427,旅行代理店,7396
2021-01-10,26790,宿泊施設,6889
2021-01-10,21040,飲食店,17689
2021-01-10,21040,百貨店,90000
2021-01-10,20049,ETC,7744
2021-01-10,20049,宿泊施設,7056
2021-01-10,27451,通信販売,7569
2021-01-10,27483,百貨店,73441
2021-01-10,22930,宿泊施設,44944
2021-01-10,22425,ETC,10201
2021-01-10,22425,宿泊施設,34969
2021-01-10,26622,航空会社,58564
2021-01-11,20104,旅行代理店,87025
2021-01-11,22337,航空会社,52900
2021-01-11,26899,宿泊施設,40000
2021-01-11,24230,通信販売,10000
2021-01-11,26078,宿泊施設,11449
2021-01-11,20695,ETC,4761
2021-01-11,20695,宿泊施設,58564
2021-01-11,27100,宿泊施設,25921
2021-01-11,22071,宿泊施設,47961
2021-01-11,20232,通信販売,81225
2021-01-11,21054,ETC,29241
2021-01-11,21054,宿泊施設,54289
2021-01-11,23837,百貨店,15129
2021-01-11,25710,飲食店,53824
2021-01-11,24387,航空会社,83521
2021-01-11,24300,通信販売,62500
2021-01-11,23031,宿泊施設,51529
2021-01-11,25199,ETC,64516
2021-01-11,25199,宿泊施設,29584
2021-01-11,22912,宿泊施設,93025
2021-01-11,23609,百貨店,42025
2021-01-11,25055,通信販売,70756
2021-01-11,21483,通信販売,93636
2021-01-11,26025,航空会社,20164
2021-01-11,20038,宿泊施設,66564
2021-01-11,20643,ETC,34225
2021-01-11,20643,宿泊施設,76729
2021-01-11,27795,通信販売,29241
2021-01-11,22003,航空会社,9409
2021-01-11,20551,航空会社,15129
2021-01-11,26714,宿泊施設,32400
2021-01-11,20884,飲食店,108900
2021-01-11,24184,通信販売,9801
2021-01-11,23381,航空会社,1764
2021-01-11,24469,航空会社,6561
2021-01-11,22274,ETC,38416
2021-01-11,20150,航空会社,100489
2021-01-11,28389,通信販売,22500
2021-01-11,22898,宿泊施設,2304
2021-01-11,21967,通信販売,12321
2021-01-11,24112,通信販売,88209
2021-01-11,27342,通信販売,16384
2021-01-11,28160,航空会社,29584
2021-01-11,21453,航空会社,82944
2021-01-11,27569,百貨店,8836
2021-01-11,22346,百貨店,3481
2021-01-11,22733,航空会社,1681
2021-01-11,22611,旅行代理店,102400
2021-01-11,21770,旅行代理店,65025
2021-01-11,28971,航空会社,21025
2021-01-11,24297,宿泊施設,63504
2021-01-11,28561,飲食店,85849
2021-01-11,28561,百貨店,94249
2021-01-11,21831,旅行代理店,67081
2021-01-11,28526,飲食店,30625
2021-01-11,22562,百貨店,77284
2021-01-11,28784,宿泊施設,1444
2021-01-11,27228,宿泊施設,10816
2021-01-11,20258,通信販売,12769
2021-01-11,21405,通信販売,55225
2021-01-11,26704,航空会社,55225
2021-01-11,21326,通信販売,101124
2021-01-11,21185,宿泊施設,37636
2021-01-11,28089,百貨店,1849
2021-01-11,26229,通信販売,28561
2021-01-11,28320,宿泊施設,21609
2021-01-11,23740,百貨店,9216
2021-01-11,26652,百貨店,66049
2021-01-11,23231,宿泊施設,1600
2021-01-11,25319,飲食店,80089
2021-01-11,25319,百貨店,36864
2021-01-11,23778,旅行代理店,32041
2021-01-11,23179,宿泊施設,82944
2021-01-11,23722,飲食店,5776
2021-01-11,23722,百貨店,20164
2021-01-11,26365,航空会社,7569
2021-01-11,23895,航空会社,1225
2021-01-11,27903,通信販売,7921
2021-01-11,24078,飲食店,66049
2021-01-11,24078,百貨店,8281
2021-01-11,21502,航空会社,9216
2021-01-11,23299,ETC,2809
2021-01-11,21444,百貨店,76729
2021-01-11,22128,航空会社,29929
2021-01-11,25069,旅行代理店,56644
2021-01-11,28993,飲食店,77841
2021-01-11,28993,百貨店,21609
2021-01-11,20442,旅行代理店,6889
2021-01-11,25695,旅行代理店,52900
2021-01-11,22857,通信販売,4356
2021-01-11,23896,航空会社,85264
2021-01-11,27563,百貨店,55696
2021-01-11,28632,宿泊施設,16900
2021-01-11,25946,宿泊施設,107584
2021-01-11,25530,宿泊施設,8464
2021-01-11,27277,百貨店,77284
