顧客番号,性別,居住地区,持ち家,年収,生年月日
10559,女性,杉並区,なし,3800000,1980-10-04
10560,女性,杉並区,なし,3100000,1997-05-27
10561,男性,世田谷区,あり,8500000,1977-06-01
10562,女性,世田谷区,あり,6700000,1991-07-08
10563,女性,品川区,なし,5500000,1967-05-15
10564,男性,目黒区,なし,6900000,1985-08-08
10565,女性,世田谷区,なし,4100000,1976-01-24
10566,男性,品川区,あり,7700000,1976-09-13
10567,女性,品川区,あり,7000000,1970-06-07
10568,女性,目黒区,なし,5500000,1970-10-06
10569,男性,杉並区,なし,5600000,1982-04-05
10570,男性,杉並区,なし,4800000,2001-03-11
10571,女性,世田谷区,なし,4900000,1964-06-02
10572,女性,世田谷区,あり,6600000,1981-08-22
10573,男性,世田谷区,あり,3000000,1999-04-05
10574,男性,目黒区,あり,5000000,1986-06-01
10575,女性,目黒区,あり,5000000,1998-06-14
10576,男性,世田谷区,なし,5500000,1983-07-04
10577,男性,杉並区,なし,6700000,1973-08-18
10578,男性,品川区,あり,8500000,1977-03-02
10579,女性,杉並区,なし,8100000,1982-10-24
10580,女性,品川区,あり,5200000,1980-05-24
10581,女性,目黒区,なし,4400000,1990-09-18
10582,男性,世田谷区,なし,4700000,1974-01-06
10583,男性,品川区,あり,3600000,1998-01-26
10584,女性,品川区,あり,5600000,1982-08-19
10585,女性,品川区,なし,3300000,1979-03-24
10586,女性,杉並区,あり,6000000,1988-03-16
10587,男性,品川区,なし,6300000,1976-02-03
10588,女性,杉並区,あり,3100000,1990-06-28
10589,男性,品川区,なし,5000000,1979-05-09
10590,男性,目黒区,あり,2300000,1999-04-19
10591,女性,世田谷区,あり,5600000,1972-12-03
10592,女性,目黒区,なし,4600000,1982-11-25
10593,女性,目黒区,あり,6300000,1993-08-16
10594,男性,目黒区,あり,6500000,1982-05-02
10595,女性,杉並区,なし,8200000,1966-02-09
10596,女性,杉並区,あり,5400000,1985-06-01
10597,男性,目黒区,なし,5300000,1982-08-27
10598,女性,品川区,なし,5300000,1999-10-22
10599,男性,世田谷区,なし,4700000,1969-07-06
10600,女性,品川区,あり,7500000,1967-11-05
10601,女性,品川区,あり,5500000,1973-01-24
10602,男性,目黒区,あり,4400000,1990-04-17
10603,男性,杉並区,あり,5000000,1967-06-22
10604,男性,世田谷区,あり,3900000,1991-02-01
10605,男性,世田谷区,なし,6300000,1984-07-01
10606,女性,世田谷区,あり,4900000,1980-04-26
10607,男性,目黒区,あり,7000000,1977-03-08
10608,男性,杉並区,なし,5500000,1980-10-18
10609,女性,杉並区,あり,5700000,1982-01-17
10610,男性,目黒区,なし,3700000,1977-10-05
10611,女性,世田谷区,あり,5900000,1995-08-19
10612,女性,世田谷区,あり,5400000,1977-10-19
10613,男性,世田谷区,あり,7100000,1972-02-08
10614,女性,品川区,あり,6600000,1997-10-14
10615,男性,杉並区,なし,6000000,1975-08-09
10616,男性,杉並区,なし,4700000,1997-07-26
10617,女性,目黒区,あり,4200000,1963-06-03
10618,男性,世田谷区,あり,1900000,2001-07-22
10619,女性,品川区,なし,2800000,1981-03-03
10620,男性,杉並区,なし,4900000,1976-07-09
10621,女性,目黒区,あり,4400000,1974-05-19
10622,男性,目黒区,あり,4100000,1957-06-27
10623,男性,品川区,なし,3700000,1999-07-04
10624,男性,目黒区,なし,3900000,1971-07-23
10625,女性,目黒区,なし,7500000,1969-05-20
10626,女性,目黒区,あり,6500000,1970-10-03
10627,男性,目黒区,なし,7000000,1971-04-01
10628,男性,杉並区,なし,6900000,1974-02-10
10629,男性,杉並区,なし,5000000,1987-02-24
10630,女性,杉並区,なし,4500000,1969-07-01
10631,女性,目黒区,あり,3900000,1997-12-20
10632,女性,世田谷区,なし,5200000,1997-07-04
10633,女性,世田谷区,あり,3300000,1987-04-27
10634,男性,世田谷区,なし,4400000,1988-10-08
10635,女性,品川区,なし,4500000,1963-04-16
10636,女性,品川区,あり,5600000,1973-06-04
10637,男性,杉並区,あり,4500000,1985-04-10
10638,男性,品川区,あり,3600000,1990-02-01
10639,女性,目黒区,なし,4000000,1987-05-08
10640,男性,目黒区,なし,3800000,1973-03-12
10641,女性,杉並区,なし,7400000,1981-02-10
10642,男性,世田谷区,あり,4600000,1978-02-22
10643,女性,杉並区,あり,5900000,1992-07-13
10644,女性,品川区,なし,4700000,1998-09-06
10645,女性,世田谷区,なし,3700000,1997-05-07
10646,男性,目黒区,あり,8000000,1963-04-23
10647,女性,杉並区,あり,6000000,1988-04-26
10648,女性,杉並区,なし,3000000,1982-08-04
10649,女性,世田谷区,なし,4600000,1967-02-15
10650,男性,目黒区,あり,4300000,1984-02-07
10651,男性,世田谷区,あり,4100000,1994-09-23
10652,男性,杉並区,あり,6900000,1979-03-22
10653,男性,品川区,あり,7400000,1987-04-18
10654,男性,世田谷区,あり,4500000,1984-09-21
10655,男性,品川区,なし,3500000,1977-12-24
10656,女性,世田谷区,なし,6700000,1991-10-12
10657,女性,杉並区,あり,5200000,1992-08-01
10658,女性,世田谷区,なし,6500000,1967-08-16
10659,女性,品川区,あり,5700000,1964-04-12
10660,女性,目黒区,なし,5700000,1977-12-15
10661,男性,品川区,あり,6800000,1966-07-01
10662,女性,品川区,あり,5600000,1985-09-09
10663,女性,世田谷区,なし,4600000,1964-11-01
10664,女性,杉並区,あり,6800000,1969-01-06
10665,女性,目黒区,なし,5200000,1967-07-27
10666,女性,世田谷区,なし,5900000,1990-08-25
10667,男性,世田谷区,あり,3600000,1985-11-12
10668,女性,品川区,なし,3500000,1976-09-27
10669,女性,品川区,なし,6400000,1981-01-11
10670,女性,杉並区,なし,6100000,1988-01-26
10671,男性,目黒区,あり,4000000,1987-12-27
10672,男性,杉並区,なし,6500000,1980-11-05
10673,男性,世田谷区,あり,4700000,1993-09-11
10674,女性,世田谷区,あり,7400000,1991-02-01
10675,女性,世田谷区,なし,7800000,1975-11-09
10676,男性,品川区,なし,5600000,1978-10-08
10677,女性,杉並区,あり,3700000,1958-08-26
10678,女性,目黒区,なし,6500000,1980-01-02
10679,男性,世田谷区,あり,3900000,1977-02-26
10680,女性,世田谷区,あり,4900000,1978-03-14
10681,女性,世田谷区,なし,5700000,1989-12-15
10682,女性,品川区,なし,7400000,1975-06-01
10683,女性,目黒区,なし,5500000,1973-08-05
10684,女性,品川区,なし,5700000,1978-12-14
10685,女性,杉並区,あり,6800000,1966-11-05
10686,女性,品川区,なし,6500000,1967-03-12
10687,男性,杉並区,あり,6900000,1989-01-10
10688,女性,目黒区,なし,7000000,1975-11-01
10689,女性,世田谷区,なし,3800000,1986-03-02
10690,女性,品川区,なし,3000000,1983-02-28
10691,男性,目黒区,なし,5900000,1979-08-22
10692,女性,目黒区,なし,5600000,1960-08-07
10693,女性,品川区,なし,5200000,1965-11-18
10694,女性,世田谷区,なし,6000000,1979-06-15
10695,男性,杉並区,なし,4200000,1990-07-08
10696,男性,世田谷区,なし,5800000,1970-06-12
10697,女性,品川区,なし,2700000,1995-12-15
10698,男性,世田谷区,なし,5300000,1975-06-04
10699,女性,世田谷区,あり,7200000,1985-02-04
10700,女性,目黒区,なし,3200000,1988-02-05
10701,男性,目黒区,なし,6900000,1969-05-28
10702,女性,世田谷区,なし,4800000,1984-07-08
10703,女性,目黒区,あり,6600000,1977-12-21
10704,男性,杉並区,なし,4000000,1985-01-22
10705,女性,世田谷区,あり,6800000,1968-04-08
10706,女性,品川区,あり,6100000,1970-01-17
10707,女性,世田谷区,なし,5900000,1966-04-20
10708,女性,目黒区,あり,4700000,1978-09-18
10709,女性,世田谷区,あり,7000000,1975-01-14
10710,男性,品川区,あり,4000000,1998-11-03
10711,男性,目黒区,なし,5600000,1987-04-04
10712,女性,目黒区,あり,6800000,1982-08-28
10713,女性,品川区,あり,4900000,1971-01-12
10714,女性,世田谷区,なし,3000000,1985-10-08
10715,女性,目黒区,あり,5700000,1977-09-13
10716,女性,杉並区,あり,5500000,1960-08-14
10717,男性,目黒区,あり,5100000,1995-04-21
10718,女性,目黒区,なし,3600000,1959-10-01
10719,男性,杉並区,なし,4300000,1991-04-04
10720,女性,杉並区,なし,5100000,1982-09-14
10721,女性,品川区,なし,3200000,1979-01-16
10722,女性,品川区,あり,7500000,1982-04-05
10723,女性,品川区,あり,4900000,1989-10-18
10724,女性,目黒区,あり,3700000,1969-06-15
10725,男性,品川区,なし,7400000,1974-10-25
10726,男性,世田谷区,あり,3200000,1986-04-26
10727,男性,目黒区,なし,5300000,1987-12-06
10728,男性,杉並区,なし,4900000,1989-08-26
10729,女性,世田谷区,あり,5300000,1978-05-16
10730,女性,杉並区,あり,5600000,2000-04-01
10731,男性,杉並区,あり,3600000,1983-07-25
10732,女性,目黒区,なし,7100000,1984-12-19
10733,女性,目黒区,あり,4500000,1984-04-23
10734,女性,杉並区,なし,4500000,1993-10-12
10735,男性,世田谷区,あり,5900000,1979-09-02
10736,男性,杉並区,あり,6600000,1979-09-02
10737,男性,目黒区,あり,2400000,1997-01-02
10738,男性,品川区,なし,5400000,1986-05-23
10739,男性,品川区,あり,5700000,1987-02-09
10740,女性,品川区,なし,7100000,1978-03-28
10741,女性,目黒区,あり,6600000,1976-02-22
10742,男性,目黒区,なし,4600000,1992-09-09
10743,女性,品川区,あり,4700000,1972-04-01
10744,男性,世田谷区,なし,4100000,1974-12-06
10745,男性,品川区,なし,5500000,1995-09-09
10746,女性,世田谷区,なし,2200000,1999-06-25
10747,女性,杉並区,あり,6000000,1982-10-20
10748,女性,世田谷区,あり,5300000,1966-02-10
10749,男性,目黒区,あり,4000000,1983-09-18
10750,女性,品川区,あり,5900000,1962-05-20
10751,女性,品川区,あり,4400000,1972-12-03
10752,女性,杉並区,なし,7000000,1983-02-18
10753,男性,目黒区,なし,6900000,1968-11-11
10754,男性,品川区,なし,5300000,1963-02-03
10755,女性,世田谷区,あり,2900000,1997-08-09
10756,男性,品川区,なし,5300000,1985-11-02
10757,女性,目黒区,あり,4600000,1975-05-11
10758,男性,杉並区,あり,4400000,1999-02-19
10759,男性,目黒区,なし,3900000,1973-06-18
10760,男性,杉並区,なし,7000000,1971-12-07
10761,女性,目黒区,あり,5400000,1983-05-22
10762,女性,目黒区,なし,4100000,1989-02-23
10763,男性,杉並区,あり,4300000,1984-01-26
10764,女性,杉並区,あり,2000000,1997-05-24
10765,男性,目黒区,あり,5300000,1986-02-14
10766,女性,世田谷区,なし,7200000,1966-01-21
10767,女性,杉並区,あり,3900000,1995-04-21
10768,女性,世田谷区,あり,4400000,1984-11-14
10769,女性,目黒区,あり,4200000,1985-06-05
10770,男性,杉並区,なし,6100000,1961-10-02
10771,女性,杉並区,なし,7800000,1984-01-06
10772,男性,目黒区,あり,3200000,1989-06-25
10773,男性,目黒区,あり,4500000,1996-10-28
10774,男性,世田谷区,なし,4000000,1986-07-17
10775,女性,杉並区,あり,5300000,1968-12-05
10776,女性,目黒区,なし,5200000,1967-05-27
10777,女性,品川区,なし,4700000,1982-05-23
10778,女性,世田谷区,なし,5300000,1958-02-24
10779,男性,品川区,なし,5400000,1982-09-26
10780,女性,品川区,あり,4800000,1982-06-25
10781,女性,目黒区,なし,2900000,1993-12-07
10782,男性,杉並区,なし,4100000,1979-04-28
10783,女性,世田谷区,あり,4700000,1984-05-22
10784,男性,杉並区,なし,3800000,1993-05-18
10785,男性,目黒区,なし,5900000,1990-07-22
10786,女性,杉並区,あり,4300000,1986-04-15
10787,男性,目黒区,あり,6100000,1968-12-11
10788,女性,杉並区,あり,4300000,2002-05-25
10789,男性,目黒区,なし,4300000,1996-10-27
10790,女性,杉並区,なし,3900000,1985-12-10
10791,男性,品川区,なし,6800000,1970-09-17
10792,男性,世田谷区,あり,7800000,1971-07-12
10793,男性,世田谷区,あり,6400000,1979-05-28
10794,男性,品川区,なし,4900000,1980-04-26
10795,男性,品川区,あり,5100000,1970-12-21
10796,男性,目黒区,あり,7100000,1978-12-17
10797,女性,目黒区,あり,3300000,1963-07-13
10798,男性,品川区,なし,3200000,1996-04-01
10799,男性,世田谷区,なし,6300000,1978-07-18
10800,女性,世田谷区,なし,6400000,1965-03-14
10801,男性,品川区,あり,5200000,1981-06-21
10802,男性,品川区,なし,2900000,1988-02-11
10803,女性,品川区,なし,4900000,1969-10-12
10804,男性,世田谷区,なし,4000000,1980-08-18
10805,女性,目黒区,なし,4200000,1966-09-01
10806,男性,品川区,なし,3800000,1986-01-22
10807,女性,目黒区,なし,3100000,1999-10-07
10808,男性,目黒区,なし,4200000,1973-09-11
10809,男性,目黒区,あり,8000000,1974-12-21
10810,男性,世田谷区,なし,6600000,1967-03-01
10811,女性,杉並区,なし,6100000,1987-04-11
10812,女性,品川区,なし,7900000,1970-08-28
10813,男性,世田谷区,あり,4400000,1989-07-21
10814,男性,世田谷区,あり,4600000,1990-11-26
10815,男性,世田谷区,あり,4600000,1983-03-11
10816,男性,世田谷区,なし,3500000,2000-06-02
10817,女性,品川区,あり,3300000,1996-07-05
10818,女性,世田谷区,なし,7500000,1986-03-05
10819,男性,目黒区,あり,5800000,1978-01-27
10820,女性,目黒区,なし,4800000,1999-10-12
10821,女性,品川区,あり,4800000,1986-07-15
10822,男性,杉並区,なし,3900000,1993-02-22
10823,女性,品川区,あり,7300000,1966-10-15
10824,女性,目黒区,あり,5900000,1984-08-24
10825,女性,品川区,あり,4800000,1968-03-27
10826,女性,品川区,あり,5800000,1982-02-03
10827,女性,目黒区,なし,5400000,1986-09-11
10828,男性,品川区,なし,8100000,1973-06-14
10829,男性,杉並区,あり,7900000,1977-08-26
10830,女性,杉並区,なし,4400000,1969-07-09
10831,男性,目黒区,あり,5100000,1981-04-23
10832,女性,世田谷区,あり,4100000,1994-01-13
10833,男性,杉並区,なし,5500000,1980-09-05
10834,男性,世田谷区,なし,4200000,1985-06-22
10835,男性,世田谷区,あり,3800000,1971-07-02
10836,男性,品川区,なし,4100000,1985-12-07
10837,男性,品川区,なし,4700000,1961-07-04
10838,女性,目黒区,なし,5500000,1967-11-06
10839,女性,品川区,あり,5000000,1995-09-16
10840,女性,世田谷区,あり,3500000,1991-03-28
10841,男性,目黒区,なし,5700000,1992-10-25
10842,男性,世田谷区,あり,5000000,1976-07-27
10843,女性,目黒区,あり,3900000,1997-01-22
10844,女性,品川区,あり,8100000,1983-01-02
10845,女性,杉並区,あり,4900000,1983-05-07
10846,男性,杉並区,あり,4500000,1995-10-14
10847,男性,杉並区,あり,3800000,1968-02-26
10848,女性,世田谷区,あり,5300000,1981-02-25
10849,男性,目黒区,あり,5500000,1988-09-14
10850,男性,世田谷区,あり,3800000,2001-05-25
10851,女性,杉並区,なし,8200000,1962-07-09
10852,女性,世田谷区,あり,6500000,1985-05-19
10853,男性,目黒区,あり,6000000,1975-10-24
10854,女性,品川区,なし,3500000,1993-12-28
10855,女性,目黒区,あり,5200000,1990-11-11
10856,男性,世田谷区,あり,4500000,1997-02-17
10857,男性,杉並区,あり,3900000,1992-08-15
10858,男性,品川区,なし,5000000,1995-01-18
10859,男性,目黒区,なし,5100000,1983-02-23
10860,男性,杉並区,あり,6000000,1980-09-18
10861,男性,品川区,なし,3600000,1978-11-10
10862,女性,目黒区,なし,7200000,1965-06-04
10863,女性,世田谷区,あり,7800000,1980-10-26
10864,男性,世田谷区,あり,2500000,1990-01-08
10865,女性,品川区,あり,5000000,1982-03-13
10866,女性,世田谷区,あり,6700000,1980-07-14
10867,男性,品川区,なし,5200000,1976-10-26
10868,男性,品川区,あり,4600000,1996-01-11
10869,女性,目黒区,なし,4800000,1996-04-27
10870,女性,目黒区,あり,5600000,1968-05-18
10871,男性,品川区,なし,7000000,1975-09-28
10872,男性,目黒区,なし,5000000,1979-03-07
10873,男性,杉並区,あり,5800000,1972-03-05
10874,女性,品川区,あり,4100000,1985-08-22
10875,男性,世田谷区,なし,5800000,1978-03-23
10876,男性,品川区,あり,7100000,1981-03-13
10877,男性,目黒区,なし,5300000,2002-06-07
10878,男性,世田谷区,あり,7100000,1983-09-07
10879,男性,杉並区,あり,3500000,1974-02-17
10880,女性,杉並区,なし,5600000,1968-03-20
10881,男性,杉並区,あり,6500000,1986-11-19
10882,女性,世田谷区,あり,2500000,1986-04-06
10883,女性,世田谷区,あり,6400000,1984-07-03
10884,女性,杉並区,なし,7700000,1968-10-09
10885,男性,杉並区,あり,6600000,1971-05-09
10886,男性,目黒区,なし,4200000,1999-07-16
10887,女性,杉並区,あり,4800000,1969-10-22
